date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-03-11,3.1,-2.4,10.1,0.0,0.0,83.0,12.6,33.1,1021.1,660
2022-03-12,4.4,-2.2,12.9,0.0,0.0,74.0,7.9,28.8,1020.2,630
2022-03-13,6.2,-2.0,15.3,0.0,0.0,56.0,7.2,27.7,1017.2,684
2022-03-14,9.3,1.6,15.1,0.0,0.0,269.0,10.4,39.2,1026.1,600
2022-03-15,7.9,3.9,11.9,3.3,0.0,180.0,7.2,25.9,1025.4,12
2022-03-16,7.1,4.6,10.3,0.0,0.0,68.0,10.1,30.6,1025.3,96
2022-03-17,6.5,3.3,9.2,0.0,0.0,43.0,6.5,23.0,1027.1,0
2022-03-18,7.5,4.2,11.8,0.0,0.0,31.0,10.1,38.5,1035.8,474
2022-03-19,5.7,1.0,10.3,0.0,0.0,64.0,12.6,36.0,1034.2,594
2022-03-20,7.0,0.3,14.5,0.0,0.0,80.0,10.1,34.2,1030.4,690
2022-03-21,6.6,-1.0,14.4,0.0,0.0,41.0,6.1,23.8,1032.3,660
2022-03-22,7.7,-0.6,16.3,0.0,0.0,62.0,6.5,23.8,1031.2,720
2022-03-23,9.3,0.8,18.6,0.0,0.0,277.0,5.8,18.7,1029.2,720
2022-03-24,10.9,2.3,19.4,0.0,0.0,298.0,6.1,22.3,1026.6,720
2022-03-25,10.6,2.8,18.5,0.0,0.0,344.0,6.8,21.2,1025.8,708
2022-03-26,10.5,3.0,18.2,0.0,0.0,60.0,9.0,31.7,1027.4,702
2022-03-27,10.6,1.8,19.2,0.0,0.0,61.0,7.2,32.0,1027.5,714
2022-03-28,12.2,3.8,20.4,0.0,0.0,248.0,7.6,34.6,1021.4,708
2022-03-29,13.2,8.5,17.4,0.0,0.0,249.0,10.8,37.8,1009.6,222
2022-03-30,10.2,7.5,11.9,0.7,0.0,255.0,8.3,29.5,1001.1,0
2022-03-31,7.7,6.0,10.4,12.0,0.0,27.0,7.2,27.7,995.1,6
2022-04-01,2.3,0.2,6.3,10.0,0.0,266.0,11.5,33.1,997.8,0
2022-04-02,-0.7,-1.5,0.3,7.4,40.0,11.0,11.5,36.4,1008.8,0
2022-04-03,-0.2,-1.7,2.3,0.1,90.0,324.0,8.3,25.6,1020.0,162
2022-04-04,2.4,-3.1,7.4,0.9,10.0,260.0,14.4,58.7,1017.3,672
2022-04-05,6.6,2.9,9.6,2.6,0.0,252.0,19.8,61.9,1011.4,0
2022-04-06,11.8,7.5,17.1,0.0,0.0,257.0,10.8,33.8,1006.0,444
2022-04-07,11.7,8.5,15.6,6.7,0.0,244.0,27.4,94.0,998.6,336
2022-04-08,9.5,6.1,15.0,6.4,0.0,251.0,19.4,74.9,999.2,36
2022-04-09,5.1,1.2,13.2,0.0,0.0,277.0,18.0,88.6,1010.4,372
2022-04-10,4.1,1.7,8.3,0.1,0.0,261.0,11.5,40.7,1021.1,318
2022-04-11,7.4,0.2,14.7,0.0,0.0,107.0,9.4,29.2,1018.5,720
2022-04-12,11.8,2.9,19.7,0.0,0.0,87.0,9.0,28.4,1014.4,696
2022-04-13,13.3,5.1,21.3,0.0,0.0,53.0,6.8,26.6,1014.9,696
2022-04-14,15.7,8.5,22.7,3.9,0.0,288.0,8.3,29.2,1017.1,756
2022-04-15,14.0,8.1,19.2,0.0,0.0,308.0,9.7,34.6,1022.3,384
2022-04-16,7.3,3.1,11.2,0.0,0.0,27.0,10.8,38.9,1028.4,246
2022-04-17,6.5,0.4,11.8,0.0,0.0,78.0,11.5,38.5,1026.2,804
2022-04-18,8.1,0.7,14.2,0.0,0.0,77.0,9.4,33.8,1017.7,810
2022-04-19,9.0,3.7,15.3,0.0,0.0,291.0,11.5,41.8,1012.3,360
2022-04-20,7.2,1.3,13.6,0.0,0.0,78.0,10.1,29.9,1013.2,810
2022-04-21,9.6,3.2,16.0,0.0,0.0,58.0,10.4,36.0,1008.0,666
2022-04-22,9.8,4.6,16.1,0.0,0.0,58.0,11.2,29.9,1002.0,564
2022-04-23,9.8,6.6,14.4,0.1,0.0,78.0,13.7,39.2,1002.3,90
2022-04-24,9.7,7.7,13.0,3.9,0.0,257.0,11.5,41.0,1000.5,66
2022-04-25,10.4,7.8,16.1,2.4,0.0,273.0,10.4,30.6,1009.3,228
2022-04-26,8.6,5.6,11.6,9.3,0.0,228.0,7.9,34.2,1015.2,84
2022-04-27,9.0,5.0,14.1,0.0,0.0,299.0,8.3,25.2,1022.7,366
2022-04-28,10.6,3.5,17.1,0.0,0.0,75.0,9.4,38.9,1026.7,774
2022-04-29,11.8,3.4,18.8,0.0,0.0,89.0,10.1,38.9,1024.5,666
2022-04-30,10.4,6.8,13.2,0.3,0.0,297.0,7.2,29.9,1020.9,78
2022-05-01,9.3,5.6,12.7,0.7,0.0,325.0,6.1,17.6,1020.2,48
2022-05-02,11.7,4.3,17.8,0.0,0.0,101.0,6.1,24.1,1015.7,480
2022-05-03,13.6,7.8,20.1,4.1,0.0,328.0,6.8,33.5,1014.1,426
2022-05-04,13.4,9.8,19.6,6.6,0.0,215.0,7.2,37.8,1016.0,306
2022-05-05,14.4,8.3,19.4,7.2,0.0,6.0,7.6,26.3,1018.1,450
2022-05-06,11.8,10.3,13.2,1.9,0.0,333.0,6.1,22.3,1021.5,0
2022-05-07,12.5,11.2,15.9,3.7,0.0,25.0,6.1,21.2,1021.2,30
2022-05-08,13.5,10.3,17.4,0.0,0.0,52.0,9.0,29.9,1022.1,24
2022-05-09,15.2,8.6,21.8,0.0,0.0,66.0,10.1,38.5,1023.0,726
2022-05-10,17.1,9.3,24.4,0.0,0.0,255.0,6.1,26.6,1020.0,720
2022-05-11,21.5,14.6,27.4,0.0,0.0,232.0,12.6,41.8,1015.2,846
2022-05-12,21.4,15.6,26.9,2.3,0.0,261.0,14.8,60.8,1016.7,636
2022-05-13,16.3,12.4,19.7,43.1,0.0,255.0,9.0,28.8,1019.9,282
2022-05-14,16.9,11.2,23.1,0.0,0.0,301.0,5.8,25.6,1019.9,726
2022-05-15,17.9,9.3,24.9,0.0,0.0,84.0,6.8,25.9,1017.3,864
2022-05-16,17.3,12.6,24.0,10.4,0.0,248.0,8.6,64.8,1018.2,366
2022-05-17,17.7,13.1,23.1,0.0,0.0,290.0,8.6,29.9,1020.5,624
2022-05-18,18.6,11.3,24.9,0.0,0.0,58.0,9.4,33.5,1022.3,888
2022-05-19,21.3,10.5,29.5,0.1,0.0,260.0,8.6,33.8,1020.4,744
2022-05-20,24.9,17.2,31.9,0.6,0.0,223.0,10.4,50.4,1017.9,786
2022-05-21,19.0,13.6,23.4,0.0,0.0,292.0,13.7,42.8,1019.6,846
2022-05-22,18.8,11.6,24.4,0.0,0.0,48.0,7.6,25.2,1013.7,738
2022-05-23,18.8,13.2,26.6,25.1,0.0,102.0,11.5,88.9,1005.6,330
2022-05-24,14.3,12.6,15.4,10.5,0.0,214.0,8.6,31.3,1009.4,0
2022-05-25,14.7,12.3,18.6,3.6,0.0,248.0,7.6,22.0,1016.7,294
2022-05-26,16.1,10.9,21.3,0.0,0.0,263.0,10.4,40.0,1022.3,666
2022-05-27,16.8,12.1,22.6,0.4,0.0,268.0,14.0,45.7,1020.0,510
2022-05-28,12.8,7.6,16.5,0.0,0.0,304.0,10.8,38.5,1017.9,642
2022-05-29,8.9,5.7,14.8,1.2,0.0,327.0,6.8,41.8,1011.9,252
2022-05-30,11.4,4.4,17.6,0.0,0.0,33.0,6.1,22.3,1011.5,618
2022-05-31,15.2,8.2,22.8,0.3,0.0,157.0,9.4,36.0,1012.5,474
2022-06-01,16.6,11.9,23.2,0.9,0.0,240.0,11.2,40.0,1015.1,444
2022-06-02,17.0,12.0,22.6,0.3,0.0,59.0,6.5,20.2,1017.9,414
2022-06-03,19.0,12.5,27.4,14.1,0.0,85.0,8.6,49.3,1015.7,486
2022-06-04,20.2,13.2,26.2,0.0,0.0,273.0,7.9,32.8,1016.6,696
2022-06-05,18.0,14.5,22.7,11.3,0.0,44.0,10.8,54.4,1015.2,192
2022-06-06,18.9,12.5,25.0,5.3,0.0,252.0,6.8,25.6,1016.5,570
2022-06-07,15.6,13.5,18.3,7.2,0.0,272.0,7.6,29.9,1015.5,90
2022-06-08,17.4,12.8,23.7,7.2,0.0,268.0,9.7,45.4,1010.4,558
2022-06-09,14.0,12.0,17.3,9.4,0.0,249.0,11.9,46.1,1015.0,108
2022-06-10,16.0,11.2,21.4,0.0,0.0,251.0,8.3,21.6,1022.9,636
2022-06-11,18.6,11.2,25.0,0.0,0.0,268.0,6.1,22.0,1022.5,864
2022-06-12,22.3,14.8,28.5,10.1,0.0,211.0,7.6,22.0,1019.2,924
2022-06-13,18.5,13.4,22.9,0.0,0.0,280.0,12.2,47.5,1018.8,564
2022-06-14,18.3,11.0,23.9,0.0,0.0,56.0,7.6,25.2,1019.8,900
2022-06-15,21.3,13.4,28.8,0.0,0.0,85.0,7.9,24.5,1016.0,858
2022-06-16,22.6,17.2,28.7,0.1,0.0,258.0,11.2,44.3,1016.5,708
2022-06-17,20.7,13.8,26.3,0.0,0.0,299.0,7.6,28.4,1022.5,894
2022-06-18,24.7,14.5,31.9,0.0,0.0,185.0,7.6,24.5,1018.1,870
2022-06-19,28.2,19.4,35.1,0.2,0.0,149.0,9.7,29.9,1008.4,888
2022-06-20,24.1,17.3,30.7,0.0,0.0,269.0,13.3,81.4,1010.0,642
2022-06-21,19.7,14.2,25.9,1.7,0.0,52.0,10.1,29.2,1012.6,462
2022-06-22,20.3,16.6,23.1,0.0,0.0,264.0,7.2,28.4,1010.9,54
2022-06-23,23.3,18.0,28.9,1.9,0.0,52.0,10.1,38.2,1010.8,798
2022-06-24,18.9,14.4,25.5,17.6,0.0,245.0,9.7,57.6,1010.5,180
2022-06-25,19.4,14.4,25.4,0.0,0.0,285.0,7.6,29.2,1013.4,612
2022-06-26,23.5,17.4,29.1,0.0,0.0,88.0,9.7,34.6,1012.3,822
2022-06-27,22.4,16.6,30.1,16.9,0.0,317.0,11.5,43.6,1013.8,696
2022-06-28,18.6,16.2,21.8,1.7,0.0,44.0,8.6,33.1,1018.7,138
2022-06-29,20.5,16.8,25.3,0.0,0.0,258.0,7.2,26.6,1012.8,312
2022-06-30,22.5,16.2,29.2,0.2,0.0,128.0,7.9,29.2,1010.6,654
2022-07-01,15.2,11.5,18.9,3.1,0.0,264.0,9.7,41.8,1019.5,108
2022-07-02,17.7,10.3,24.6,0.0,0.0,98.0,11.2,37.1,1021.4,942
2022-07-03,23.2,14.4,30.8,0.4,0.0,272.0,7.9,29.5,1017.0,912
2022-07-04,21.7,17.2,27.2,12.5,0.0,267.0,9.4,52.9,1017.3,348
2022-07-05,21.0,16.2,26.6,0.0,0.0,269.0,9.4,35.6,1018.6,678
2022-07-06,20.5,15.0,25.5,0.0,0.0,287.0,10.8,37.1,1020.3,822
2022-07-07,16.0,14.1,19.3,4.3,0.0,279.0,10.4,40.7,1021.9,18
2022-07-08,15.5,12.3,19.5,0.0,0.0,308.0,10.1,33.8,1027.9,564
2022-07-09,18.6,12.8,24.2,0.7,0.0,259.0,8.6,26.6,1024.3,306
2022-07-10,16.6,11.9,20.6,0.0,0.0,310.0,11.9,39.6,1021.6,540
2022-07-11,17.5,12.4,22.0,0.0,0.0,296.0,7.6,27.7,1022.0,258
2022-07-12,18.9,13.0,25.2,0.0,0.0,311.0,6.8,26.3,1023.1,744
2022-07-13,23.0,14.5,30.9,0.0,0.0,134.0,6.8,21.2,1020.8,708
2022-07-14,26.5,19.9,33.8,0.3,0.0,245.0,12.2,47.2,1015.2,762
2022-07-15,21.3,16.7,26.3,0.0,0.0,350.0,9.4,32.0,1018.0,726
2022-07-16,20.5,15.1,26.5,0.0,0.0,324.0,9.4,38.2,1020.4,900
2022-07-17,20.8,12.5,28.0,0.0,0.0,58.0,7.2,26.3,1023.5,906
2022-07-18,23.4,13.6,30.8,0.0,0.0,108.0,7.6,26.3,1022.0,882
2022-07-19,24.9,15.3,33.3,0.0,0.0,97.0,11.2,39.6,1018.1,900
2022-07-20,27.2,16.6,36.8,0.8,0.0,340.0,8.3,51.1,1015.0,720
2022-07-21,21.4,19.1,24.6,0.7,0.0,234.0,7.2,25.6,1019.9,168
2022-07-22,25.1,15.9,32.0,3.3,0.0,112.0,7.6,25.9,1016.0,858
2022-07-23,22.7,17.6,26.6,0.1,0.0,231.0,11.2,86.0,1016.8,216
2022-07-24,24.9,17.9,30.9,0.0,0.0,21.0,6.8,22.0,1016.8,768
2022-07-25,26.9,17.9,35.5,22.5,0.0,239.0,11.9,48.2,1010.7,840
2022-07-26,20.0,17.4,23.9,2.7,0.0,221.0,9.7,29.9,1014.7,150
2022-07-27,20.9,16.1,25.3,0.0,0.0,326.0,7.6,32.0,1014.0,384
2022-07-28,21.6,15.0,27.8,0.0,0.0,65.0,11.5,37.1,1013.3,798
2022-07-29,21.0,16.5,27.7,3.2,0.0,252.0,10.1,44.6,1014.6,402
2022-07-30,20.4,16.4,25.7,0.4,0.0,259.0,13.3,48.2,1016.8,516
2022-07-31,22.2,16.3,28.1,0.0,0.0,244.0,9.0,30.2,1016.6,426
2022-08-01,22.3,16.7,29.0,3.9,0.0,262.0,11.2,37.1,1015.9,474
2022-08-02,21.8,16.2,28.7,0.0,0.0,258.0,6.1,26.3,1017.1,720
2022-08-03,24.6,15.2,32.5,0.0,0.0,115.0,7.6,28.1,1015.0,876
2022-08-04,26.7,17.0,34.6,0.0,0.0,122.0,6.5,25.9,1012.9,870
2022-08-05,25.2,17.7,31.6,25.0,0.0,231.0,10.4,54.0,1013.7,582
2022-08-06,17.4,14.3,20.2,0.5,0.0,343.0,8.6,27.0,1022.2,36
2022-08-07,19.0,15.2,23.8,0.0,0.0,69.0,12.2,37.8,1020.2,498
2022-08-08,19.8,13.6,25.8,0.0,0.0,74.0,8.6,29.5,1021.0,792
2022-08-09,20.3,13.1,26.4,0.0,0.0,73.0,10.4,37.1,1022.7,852
2022-08-10,20.7,14.6,26.5,0.0,0.0,70.0,14.0,44.6,1021.6,846
2022-08-11,20.6,14.4,27.4,0.0,0.0,64.0,12.2,37.8,1018.8,810
2022-08-12,19.2,12.8,25.7,0.0,0.0,61.0,10.8,47.2,1016.9,786
2022-08-13,19.6,12.1,26.1,0.0,0.0,78.0,7.9,31.3,1014.4,684
2022-08-14,22.3,12.9,30.4,0.1,0.0,104.0,9.4,31.3,1007.9,798
2022-08-15,22.3,18.7,28.1,0.0,0.0,236.0,10.8,51.1,1006.5,294
2022-08-16,22.8,17.0,30.0,0.0,0.0,210.0,6.8,22.0,1009.5,750
2022-08-17,24.1,16.1,31.9,1.9,0.0,54.0,6.5,45.4,1008.9,696
2022-08-18,20.5,16.5,26.1,2.4,0.0,293.0,9.4,39.6,1010.1,384
2022-08-19,18.5,16.9,22.0,8.1,0.0,262.0,11.5,36.0,1011.8,96
2022-08-20,17.5,16.0,21.3,24.9,0.0,249.0,9.0,36.7,1016.3,12
2022-08-21,18.9,14.3,24.7,0.0,0.0,283.0,7.9,28.1,1015.3,642
2022-08-22,18.1,12.4,24.6,0.0,0.0,38.0,7.6,30.6,1014.7,762
2022-08-23,18.4,11.3,25.8,0.0,0.0,316.0,6.1,25.2,1016.8,798
2022-08-24,19.4,11.9,26.2,0.0,0.0,81.0,7.9,27.4,1018.0,768
2022-08-25,21.5,14.8,28.4,0.0,0.0,74.0,8.6,31.7,1014.7,696
2022-08-26,21.4,16.1,28.7,14.5,0.0,36.0,7.6,63.7,1011.8,492
2022-08-27,19.6,16.4,24.6,14.6,0.0,285.0,7.6,24.5,1012.9,192
2022-08-28,17.9,15.2,20.8,10.7,0.0,258.0,5.4,17.6,1016.0,78
2022-08-29,19.0,13.6,25.2,0.0,0.0,108.0,5.4,26.3,1018.1,648
2022-08-30,20.2,13.5,26.9,0.0,0.0,87.0,6.8,24.5,1017.3,744
2022-08-31,16.7,14.5,19.7,3.6,0.0,67.0,6.8,27.4,1018.1,6
2022-09-01,16.4,11.7,21.3,0.0,0.0,79.0,11.2,32.0,1018.3,426
2022-09-02,16.0,10.0,22.0,0.0,0.0,80.0,10.4,38.5,1015.1,756
2022-09-03,15.8,11.0,23.7,5.9,0.0,131.0,6.8,56.2,1014.6,324
2022-09-04,18.7,13.7,25.4,0.0,0.0,238.0,7.2,22.0,1019.1,654
2022-09-05,19.3,12.4,27.1,0.0,0.0,92.0,5.8,20.9,1020.0,714
2022-09-06,20.4,13.9,28.1,0.0,0.0,213.0,7.9,32.4,1016.9,456
2022-09-07,21.8,16.9,28.0,0.2,0.0,216.0,7.2,37.8,1013.1,486
2022-09-08,17.9,15.2,22.6,2.3,0.0,244.0,11.5,41.8,1012.0,270
2022-09-09,16.3,12.5,19.7,1.0,0.0,196.0,9.4,38.5,1014.3,96
2022-09-10,14.3,12.4,19.5,12.5,0.0,228.0,11.9,48.6,1016.3,204
2022-09-11,14.5,10.7,18.8,2.6,0.0,247.0,11.2,39.2,1018.3,102
2022-09-12,15.5,8.8,22.4,0.0,0.0,112.0,5.8,18.4,1016.2,744
2022-09-13,18.5,9.7,26.7,0.1,0.0,191.0,6.5,21.6,1011.0,528
2022-09-14,20.5,16.7,26.2,3.4,0.0,228.0,11.9,54.0,1005.8,222
2022-09-15,17.4,13.6,21.4,1.6,0.0,247.0,15.8,60.5,1007.1,102
2022-09-16,12.2,9.7,14.5,11.4,0.0,249.0,8.6,30.2,1010.7,0
2022-09-17,9.0,6.5,11.9,7.9,0.0,276.0,14.8,45.4,1013.8,162
2022-09-18,9.6,6.9,12.0,7.0,0.0,257.0,17.3,46.1,1016.1,24
2022-09-19,9.6,6.1,13.5,0.1,0.0,269.0,14.4,40.7,1019.2,192
2022-09-20,9.8,6.1,14.2,1.3,0.0,274.0,9.7,33.5,1022.5,180
2022-09-21,9.4,3.9,15.4,0.0,0.0,79.0,7.9,30.6,1025.0,666
2022-09-22,9.3,3.0,16.5,0.0,0.0,80.0,7.9,28.8,1022.7,690
2022-09-23,10.9,2.8,18.9,0.0,0.0,101.0,5.4,19.1,1017.8,654
2022-09-24,12.7,9.4,15.2,2.3,0.0,207.0,4.7,17.6,1013.1,6
2022-09-25,11.8,8.7,15.7,3.0,0.0,252.0,5.0,20.9,1011.7,54
2022-09-26,12.1,10.4,15.6,3.6,0.0,248.0,9.0,28.1,1007.3,258
2022-09-27,9.6,7.1,11.9,11.4,0.0,228.0,14.8,54.7,1001.9,162
2022-09-28,8.3,7.3,9.6,10.2,0.0,228.0,9.7,37.4,1000.5,0
2022-09-29,8.5,7.0,10.3,3.8,0.0,113.0,5.0,16.6,1003.7,0
2022-09-30,10.3,6.9,13.3,0.0,0.0,82.0,4.3,16.2,1011.1,126
2022-10-01,10.8,8.0,12.7,8.6,0.0,232.0,12.6,41.0,1015.0,54
2022-10-02,12.6,10.6,18.9,29.6,0.0,253.0,9.7,44.6,1020.2,42
2022-10-03,9.8,5.2,15.6,0.0,0.0,285.0,6.8,27.4,1026.3,312
2022-10-04,10.0,4.0,16.8,0.0,0.0,122.0,5.4,19.8,1024.1,558
2022-10-05,14.2,5.9,22.6,0.0,0.0,205.0,7.6,23.8,1022.8,570
2022-10-06,14.8,9.6,20.2,0.0,0.0,288.0,8.3,24.5,1028.8,564
2022-10-07,12.9,9.3,18.6,0.0,0.0,114.0,5.4,16.2,1024.3,294
2022-10-08,12.8,8.0,17.4,2.0,0.0,252.0,7.2,22.0,1021.7,66
2022-10-09,10.0,7.1,14.0,0.0,0.0,73.0,9.0,31.7,1022.4,12
2022-10-10,13.6,8.8,19.3,0.2,0.0,228.0,6.1,21.6,1019.0,168
2022-10-11,13.9,11.4,18.0,0.0,0.0,286.0,6.5,20.5,1022.8,96
2022-10-12,12.2,7.8,14.9,0.0,0.0,42.0,5.4,16.9,1023.2,0
2022-10-13,12.1,7.5,16.0,8.8,0.0,204.0,5.8,34.9,1020.8,72
2022-10-14,13.9,11.3,18.8,14.9,0.0,211.0,7.9,34.6,1016.1,258
2022-10-15,15.4,12.4,19.5,1.1,0.0,224.0,11.9,52.9,1012.8,150
2022-10-16,16.9,11.7,25.2,0.0,0.0,169.0,6.8,20.2,1018.8,468
2022-10-17,15.4,8.9,25.2,0.0,0.0,210.0,5.0,19.4,1024.8,594
2022-10-18,15.7,10.3,22.9,0.5,0.0,246.0,7.9,32.8,1026.3,360
2022-10-19,14.2,10.4,17.5,0.0,0.0,58.0,6.8,25.2,1024.2,54
2022-10-20,12.1,9.3,16.6,0.0,0.0,78.0,7.9,23.8,1018.3,138
2022-10-21,14.2,12.1,17.0,7.2,0.0,184.0,8.6,33.8,1014.1,6
2022-10-22,13.9,10.6,18.9,0.0,0.0,231.0,8.3,32.4,1017.4,288
2022-10-23,14.5,7.7,21.5,6.1,0.0,129.0,6.8,31.0,1015.8,456
2022-10-24,14.1,10.7,17.3,8.7,0.0,210.0,11.9,36.0,1017.1,0
2022-10-25,13.6,10.2,19.0,0.2,0.0,228.0,8.6,24.5,1019.5,480
2022-10-26,14.7,10.6,20.0,0.3,0.0,195.0,6.8,32.4,1021.0,84
2022-10-27,14.3,8.3,22.2,0.0,0.0,132.0,6.1,19.1,1026.0,582
2022-10-28,16.1,8.9,26.1,0.0,0.0,152.0,4.7,18.0,1024.9,462
2022-10-29,17.4,11.2,26.2,0.0,0.0,166.0,6.5,15.8,1023.1,408
2022-10-30,14.5,9.2,23.5,0.0,0.0,117.0,4.3,11.9,1021.0,498
2022-10-31,12.9,7.9,19.6,0.0,0.0,141.0,5.0,19.4,1019.4,408
2022-11-01,12.7,7.7,18.1,0.2,0.0,231.0,7.6,30.6,1020.2,84
2022-11-02,11.0,6.3,15.4,0.0,0.0,232.0,8.3,31.3,1024.4,204
2022-11-03,9.0,4.1,13.3,0.5,0.0,98.0,5.4,46.4,1014.4,378
2022-11-04,7.9,5.5,12.0,5.8,0.0,221.0,9.7,54.0,1009.5,0
2022-11-05,7.1,4.4,9.2,1.0,0.0,242.0,7.6,20.9,1018.8,12
2022-11-06,6.5,1.6,10.6,0.0,0.0,149.0,8.3,37.8,1018.2,432
2022-11-07,11.3,7.1,15.4,0.0,0.0,230.0,10.1,33.8,1018.3,462
2022-11-08,9.1,2.8,16.0,0.0,0.0,157.0,5.8,21.2,1016.4,486
2022-11-09,10.7,4.6,16.9,4.1,0.0,221.0,6.8,26.3,1016.2,198
2022-11-10,9.8,4.9,14.1,0.0,0.0,257.0,6.8,28.8,1027.7,396
2022-11-11,6.6,2.8,11.6,0.0,0.0,63.0,4.0,14.8,1034.3,432
2022-11-12,4.3,1.9,7.9,0.0,0.0,349.0,4.3,20.2,1033.4,138
2022-11-13,4.5,1.1,10.3,0.0,0.0,66.0,6.8,18.0,1023.2,330
2022-11-14,6.1,2.8,10.9,0.0,0.0,113.0,5.8,19.4,1018.2,390
2022-11-15,7.6,1.7,14.7,1.1,0.0,130.0,6.1,21.6,1011.8,492
2022-11-16,7.2,3.3,12.0,1.3,0.0,174.0,6.1,23.0,1004.4,42
2022-11-17,8.3,3.0,12.9,9.3,0.0,177.0,7.2,31.0,999.6,144
2022-11-18,6.6,4.8,8.1,8.1,0.0,254.0,13.3,40.7,1003.5,0
2022-11-19,6.3,5.0,9.0,0.7,0.0,248.0,11.5,36.4,1009.9,180
2022-11-20,5.6,3.8,7.7,2.8,0.0,243.0,14.0,55.4,1011.9,36
2022-11-21,4.8,2.7,8.5,1.1,0.0,228.0,14.0,47.5,1005.7,240
2022-11-22,5.3,2.9,6.3,2.8,0.0,225.0,8.3,23.4,1001.3,0
2022-11-23,5.7,3.0,9.8,3.5,0.0,185.0,7.6,46.1,1005.4,312
2022-11-24,6.0,2.1,9.0,2.8,0.0,238.0,13.3,58.7,1015.4,144
2022-11-25,5.1,0.4,11.1,5.6,0.0,217.0,6.8,21.2,1020.5,222
2022-11-26,4.7,0.1,7.0,0.0,0.0,240.0,6.5,20.2,1031.0,66
2022-11-27,0.5,-2.1,4.9,0.0,0.0,93.0,6.5,22.7,1027.1,348
2022-11-28,3.7,0.6,6.4,3.8,0.0,97.0,4.7,22.3,1016.1,0
2022-11-29,4.9,2.1,5.9,1.9,0.0,115.0,6.5,19.4,1017.2,0
2022-11-30,2.3,1.3,3.7,0.0,0.0,66.0,7.6,22.3,1021.9,0
2022-12-01,2.1,0.9,3.0,0.0,0.0,53.0,5.4,14.0,1022.2,0
2022-12-02,2.3,1.1,3.0,1.1,0.0,45.0,4.3,18.7,1019.3,0
2022-12-03,0.1,-0.5,1.4,0.0,0.0,81.0,9.0,21.6,1018.0,0
2022-12-04,0.9,-0.4,2.5,0.0,0.0,64.0,6.8,21.6,1013.4,0
2022-12-05,2.6,0.7,4.6,1.7,0.0,246.0,7.2,24.1,1019.2,0
2022-12-06,2.5,0.5,3.8,0.0,0.0,240.0,7.2,20.9,1018.7,42
2022-12-07,2.3,1.1,5.0,0.0,0.0,273.0,6.8,23.4,1016.6,126
2022-12-08,1.2,-1.8,3.6,0.0,0.0,338.0,4.3,14.0,1010.7,30
2022-12-09,-0.7,-2.6,0.5,1.7,0.0,30.0,5.0,16.9,1004.5,0
2022-12-10,-0.4,-1.9,0.4,3.1,10.0,349.0,7.6,25.9,1007.1,0
2022-12-11,-2.5,-3.6,-1.3,0.0,50.0,268.0,9.4,26.6,1010.7,72
2022-12-12,-3.8,-6.7,-0.8,0.0,40.0,230.0,7.2,18.0,1013.2,414
2022-12-13,-7.2,-10.2,-5.6,0.0,30.0,85.0,8.6,25.9,1011.3,432
2022-12-14,-2.3,-5.9,0.8,11.8,30.0,79.0,6.8,24.5,1002.9,0
2022-12-15,-1.4,-2.3,0.1,4.8,60.0,47.0,7.9,22.7,1006.2,0
2022-12-16,-1.8,-3.4,0.0,4.1,70.0,310.0,9.4,25.6,1010.5,0
2022-12-17,-4.3,-6.4,-2.0,0.0,110.0,298.0,6.8,19.8,1026.9,426
2022-12-18,-5.5,-6.1,-4.6,0.0,100.0,97.0,8.3,21.6,1032.8,0
2022-12-19,-1.1,-6.0,2.8,0.0,100.0,94.0,4.7,16.2,1029.0,42
2022-12-20,2.8,-0.2,7.6,0.0,90.0,145.0,4.3,14.8,1022.2,24
2022-12-21,6.5,2.6,9.3,1.5,60.0,199.0,7.9,23.0,1016.9,0
2022-12-22,9.3,5.6,11.7,4.1,0.0,227.0,17.6,79.2,1012.2,72
2022-12-23,10.5,7.5,12.4,18.4,0.0,233.0,16.9,51.5,1009.0,0
2022-12-24,9.5,7.0,11.1,0.0,0.0,235.0,13.3,39.2,1016.8,114
2022-12-25,9.6,7.0,14.4,0.0,0.0,157.0,7.6,24.1,1018.1,444
2022-12-26,9.1,5.8,14.5,10.9,0.0,219.0,13.3,56.9,1020.0,198
2022-12-27,4.5,1.2,7.0,0.0,0.0,248.0,9.7,49.3,1029.0,336
2022-12-28,5.1,0.6,9.5,0.0,0.0,189.0,9.4,24.8,1022.2,216
2022-12-29,8.9,5.1,13.5,1.2,0.0,196.0,11.5,34.2,1014.7,204
2022-12-30,7.4,4.3,12.7,1.5,0.0,179.0,10.4,47.9,1017.2,366
2022-12-31,13.9,10.5,20.0,0.0,0.0,210.0,11.2,52.9,1019.0,174
2023-01-01,12.2,6.4,18.5,0.0,0.0,183.0,8.6,23.8,1022.3,468
2023-01-02,9.3,3.5,14.9,0.4,0.0,199.0,6.5,29.2,1022.5,252
2023-01-03,7.0,3.7,10.4,0.7,0.0,267.0,5.4,26.3,1030.6,0
2023-01-04,7.4,2.1,11.2,0.1,0.0,228.0,16.2,63.0,1027.2,180
2023-01-05,9.8,8.3,11.1,2.3,0.0,259.0,19.8,62.6,1022.8,0
2023-01-06,8.1,4.6,10.9,0.0,0.0,226.0,9.4,34.6,1023.6,354
